Date,Time,Temperature (°C),Humidity (%),Wind Speed (m/s),Spraying Condition
2025-03-31,20:00:00,39.83013801349037,43.86760645574589,3.91273147215463,Marginal Condition
2025-03-31,20:30:00,36.29541936233094,50.70244682688205,3.227062243712366,Marginal Condition
2025-03-31,21:00:00,27.68065043946671,48.99765709797951,3.0664062852192675,Marginal Condition
2025-03-31,21:30:00,34.537968370053065,42.96704602418244,0.7410945182333357,Marginal Condition
2025-03-31,22:00:00,40.14062245205392,70.34879648424516,1.132245544079828,Non-Ideal Condition
2025-03-31,22:30:00,21.165612866041318,28.719601545230248,3.301472282959012,Marginal Condition
2025-03-31,23:00:00,18.081326462529546,50.341804626882436,1.4352072865647612,Ideal Condition
2025-03-31,23:30:00,31.70373542254339,23.722485017393257,2.7683153588679095,Marginal Condition
2025-04-01,00:00:00,37.31383767765034,24.269340732674586,2.9519675871322706,Marginal Condition
2025-04-01,00:30:00,35.49140539106463,54.43195098062578,1.7757823562192274,Marginal Condition
2025-04-01,01:00:00,36.912545954345376,53.96110549326926,4.767913199936718,Non-Ideal Condition
2025-04-01,01:30:00,22.42333259251732,72.68201077066742,4.291088480760088,Non-Ideal Condition
2025-04-01,02:00:00,37.71336864700086,53.47242053960439,3.750680784347593,Marginal Condition
2025-04-01,02:30:00,9.808362214824339,77.58746122429102,0.8509723988423409,Non-Ideal Condition
2025-04-01,03:00:00,26.779563918433983,22.921690903995785,0.9775850868905875,Marginal Condition
2025-04-01,03:30:00,5.230346419924863,25.880461086844463,2.7175160563923004,Marginal Condition
2025-04-01,04:00:00,17.98343319601081,22.643951694222885,1.2232100713594356,Marginal Condition
2025-04-01,04:30:00,19.658461394855916,31.1166110200124,4.902194585882634,Non-Ideal Condition
2025-04-01,05:00:00,20.846907664370214,52.476206656500686,1.2133410531233424,Ideal Condition
2025-04-01,05:30:00,32.81868826759449,58.73433088564568,2.693605259587883,Marginal Condition
2025-04-01,06:00:00,20.54232405081383,22.73510947692013,2.1385447557867745,Marginal Condition
2025-04-01,06:30:00,22.947744904901228,76.75825339073596,3.377238896543441,Non-Ideal Condition
2025-04-01,07:00:00,14.5017652349731,70.52992259902285,1.080663840002412,Non-Ideal Condition
2025-04-01,07:30:00,19.930071665173603,37.79674892942559,2.436423926190759,Ideal Condition
2025-04-01,08:00:00,14.090785090526058,24.63125181358808,1.7361726476321464,Marginal Condition
2025-04-01,08:30:00,7.9278369507377455,30.19322439314344,4.494881861022597,Non-Ideal Condition
2025-04-01,09:00:00,29.137943735255117,27.61666482529836,0.6826357046061279,Marginal Condition
2025-04-01,09:30:00,31.72851194220065,27.39702675793681,4.611773723029066,Non-Ideal Condition
2025-04-01,10:00:00,29.77961384038458,51.113701319944035,4.248473623488502,Non-Ideal Condition
2025-04-01,10:30:00,23.539761752022894,34.75084654960402,1.8390682239836695,Ideal Condition
2025-04-01,11:00:00,20.19143120716919,41.488382991748665,4.051807946046971,Non-Ideal Condition
2025-04-01,11:30:00,39.53334598287301,79.37032000305935,0.640461021524364,Non-Ideal Condition
2025-04-01,12:00:00,25.763271405448723,61.058854935520685,4.850894976320271,Non-Ideal Condition
2025-04-01,12:30:00,24.16727510518924,76.93884002282007,2.869677241654052,Ideal Condition
2025-04-01,13:00:00,6.0256826322574275,28.553393301986937,1.8647646172945036,Marginal Condition
2025-04-01,13:30:00,18.649913105046252,42.92836848995415,2.1316244566760467,Ideal Condition
2025-04-01,14:00:00,20.20782475143428,53.283908196941255,0.7988240905722381,Non-Ideal Condition
2025-04-01,14:30:00,20.95291123587602,24.605483713324283,4.952072813189177,Non-Ideal Condition
2025-04-01,15:00:00,28.206894769093292,20.251246617677474,0.676813753178116,Marginal Condition
2025-04-01,15:30:00,26.34410186907514,60.22606002781505,3.4470820541653655,Non-Ideal Condition
2025-04-01,16:00:00,29.316203711737785,58.50917100808612,2.4923116746790623,Ideal Condition
2025-04-01,16:30:00,35.59533046168513,44.6473285999767,4.770122981849218,Non-Ideal Condition
2025-04-01,17:00:00,37.51942954864374,49.37864456192196,1.6069988313805783,Marginal Condition
2025-04-01,17:30:00,33.724923049059775,44.926580035525376,2.894390707721051,Marginal Condition
2025-04-01,18:00:00,43.22094783819739,21.440302690693333,2.6706029386223884,Non-Ideal Condition
2025-04-01,18:30:00,5.729303307054465,40.122296373047746,3.6628989982254563,Non-Ideal Condition
2025-04-01,19:00:00,12.831119427341843,30.62493532383739,0.8060460437858923,Non-Ideal Condition
2025-04-01,19:30:00,5.302514999125685,25.905451346082124,1.3720510851050969,Marginal Condition
2025-04-01,20:00:00,30.89898856618412,77.403226033361,1.4655416904178242,Ideal Condition
2025-04-01,20:30:00,40.92122195799948,55.96158350252993,3.8216783967876036,Marginal Condition
2025-04-01,21:00:00,14.739291863051971,63.71937705419616,1.3511241334703303,Non-Ideal Condition
2025-04-01,21:30:00,42.081381791852266,38.92182459596705,3.080712937509395,Marginal Condition
2025-04-01,22:00:00,7.410695611582434,43.588827769640915,1.4685971922542915,Non-Ideal Condition
2025-04-01,22:30:00,42.37744107222057,34.215439633803406,4.3773122753779035,Non-Ideal Condition
2025-04-01,23:00:00,19.064907489585377,25.817940257925486,4.739834545203373,Non-Ideal Condition
2025-04-01,23:30:00,9.05683313796866,30.741898246495026,2.8332183872400822,Non-Ideal Condition
2025-04-02,00:00:00,24.434870367453026,67.85084271778915,2.0853899789413024,Ideal Condition
2025-04-02,00:30:00,15.271062708820317,60.65274831102655,1.553259987578746,Ideal Condition
2025-04-02,01:00:00,16.394916078476914,52.81573255912861,0.724014506853697,Non-Ideal Condition
2025-04-02,01:30:00,17.29159859705146,48.505392372006085,1.7082503428887292,Ideal Condition
2025-04-02,02:00:00,37.121035913306535,75.34605701936746,3.4440610097539306,Non-Ideal Condition
2025-04-02,02:30:00,26.566451067010178,24.364096866720104,2.9012761908914486,Marginal Condition
2025-04-02,03:00:00,17.452307966240145,36.83604879427496,4.748185752264173,Non-Ideal Condition
2025-04-02,03:30:00,29.413351332436733,40.99627121424284,2.2832476812126528,Ideal Condition
2025-04-02,04:00:00,33.64602696892774,66.94554873276726,3.6223850404777753,Marginal Condition
2025-04-02,04:30:00,15.90496002934135,79.55087720971828,2.7019523636380463,Ideal Condition
2025-04-02,05:00:00,21.54196406101406,34.44023088542919,2.8065929716589526,Ideal Condition
2025-04-02,05:30:00,9.875443733477901,72.45844004822484,1.7049844157185288,Non-Ideal Condition
2025-04-02,06:00:00,12.245973981387213,69.83736562590748,2.5472784957889987,Non-Ideal Condition
2025-04-02,06:30:00,32.24471415859931,33.479443858505995,2.6185324865571826,Marginal Condition
2025-04-02,07:00:00,12.257533907825078,43.95995481195335,3.679891347870203,Non-Ideal Condition
2025-04-02,07:30:00,26.006535346682405,44.580372157551146,4.7328799963375126,Non-Ideal Condition
2025-04-02,08:00:00,33.36185046889731,78.6932401115935,1.9819457486712693,Ideal Condition
2025-04-02,08:30:00,9.275076923789754,30.8535140827339,0.689902108615843,Non-Ideal Condition
2025-04-02,09:00:00,27.692488785156144,67.94947826628692,2.733328064752879,Ideal Condition
2025-04-02,09:30:00,15.26251134805455,40.051562850386595,2.9500759946712587,Ideal Condition
2025-04-02,10:00:00,43.517075009503195,63.85222074656962,1.2579824800936186,Marginal Condition
2025-04-02,10:30:00,24.341825868796988,45.20066025773977,3.9220907282423,Non-Ideal Condition
2025-04-02,11:00:00,37.23970199100633,54.7015857869924,4.932180987986713,Non-Ideal Condition
2025-04-02,11:30:00,27.00906168625047,69.95670639956786,4.755986226538075,Non-Ideal Condition
2025-04-02,12:00:00,6.7365013141927665,68.24993389903304,1.3869771747064348,Non-Ideal Condition
2025-04-02,12:30:00,30.326055023760894,71.98539101238201,4.439134579553423,Non-Ideal Condition
2025-04-02,13:00:00,43.05613368826628,23.57703952067954,3.670221363852581,Non-Ideal Condition
2025-04-02,13:30:00,29.06447280585325,61.52303318238469,2.542309537131102,Ideal Condition
2025-04-02,14:00:00,37.767554377071605,28.399242603305773,2.9327494744612808,Marginal Condition
2025-04-02,14:30:00,40.36825853393631,44.94911408110466,4.323200787421062,Non-Ideal Condition
2025-04-02,15:00:00,14.123190877957299,52.91530490328131,2.660607228372679,Ideal Condition
2025-04-02,15:30:00,13.481793596329066,44.16436908480985,2.179433160973071,Ideal Condition
2025-04-02,16:00:00,29.43923955403967,51.17670054818045,2.719613718616936,Ideal Condition
2025-04-02,16:30:00,21.441138792268188,79.79157852791715,3.106084118157721,Non-Ideal Condition
2025-04-02,17:00:00,38.59445211466881,28.113038822771284,1.3508494420025698,Marginal Condition
2025-04-02,17:30:00,41.000924935920445,60.527362720185536,4.554084786201458,Non-Ideal Condition
2025-04-02,18:00:00,19.136855172108724,43.76005798313692,3.533841269733262,Non-Ideal Condition
2025-04-02,18:30:00,14.474822358979281,27.980587934439725,3.3497101280187,Marginal Condition
2025-04-02,19:00:00,36.221020609754476,29.52420580245857,0.9477330178128716,Marginal Condition
2025-04-02,19:30:00,15.992241421925444,76.95638637473701,3.218782721776663,Non-Ideal Condition
2025-04-02,20:00:00,37.90457274054714,72.77608980270571,1.0443229800732154,Ideal Condition
2025-04-02,20:30:00,21.94953014595051,74.4225176249013,0.8541395383792958,Non-Ideal Condition
2025-04-02,21:00:00,31.701995971658818,79.4919665496432,2.8728990303907698,Ideal Condition
2025-04-02,21:30:00,8.821412553386727,32.498923400511075,2.3125349032092273,Non-Ideal Condition
2025-04-02,22:00:00,29.95437298706292,41.3263602418437,3.1496462157030045,Marginal Condition
2025-04-02,22:30:00,23.070707149489166,60.153141795492004,0.9014997562575737,Non-Ideal Condition
2025-04-02,23:00:00,28.464338527018963,49.028152391638834,2.439423782812663,Ideal Condition
2025-04-02,23:30:00,11.720568309794537,45.10337200270001,1.2865402177032108,Ideal Condition
2025-04-03,00:00:00,34.47494979776728,41.46867496013559,4.941950386658524,Non-Ideal Condition
2025-04-03,00:30:00,39.51188310172914,55.62683791660713,3.025175955958285,Marginal Condition
2025-04-03,01:00:00,13.669592003631026,54.53560571840492,3.5934658742339027,Non-Ideal Condition
2025-04-03,01:30:00,8.828582220806469,29.687470043854404,1.9643822630717351,Marginal Condition
2025-04-03,02:00:00,5.945543441853456,48.30439025110634,0.9263251165070487,Non-Ideal Condition
2025-04-03,02:30:00,30.678860017730642,53.20830657259099,4.891418882525915,Non-Ideal Condition
2025-04-03,03:00:00,29.28376144355123,54.21721632388343,1.7881656592243245,Ideal Condition
2025-04-03,03:30:00,26.8678965085628,32.60643157474111,2.407136833281084,Ideal Condition
2025-04-03,04:00:00,14.277883844639017,64.53628353513722,3.4243876476615878,Non-Ideal Condition
2025-04-03,04:30:00,20.636239836220586,21.511945689264177,0.6111378395875008,Marginal Condition
2025-04-03,05:00:00,28.779053407446924,41.28991133258976,4.146166087327791,Non-Ideal Condition
2025-04-03,05:30:00,24.870674354366777,66.81275891213801,2.914601855128791,Ideal Condition
2025-04-03,06:00:00,44.51142080859549,53.83357526332414,1.7519773418096998,Marginal Condition
2025-04-03,06:30:00,10.457590102269325,35.66974595065162,0.7772359338161117,Non-Ideal Condition
2025-04-03,07:00:00,32.80578216190375,61.697187160582864,1.2312428696349864,Ideal Condition
2025-04-03,07:30:00,21.172750724171685,54.0434566493644,4.527652364840466,Non-Ideal Condition
2025-04-03,08:00:00,22.12798459702459,67.77461656738323,3.5871090077115095,Non-Ideal Condition
2025-04-03,08:30:00,33.70391062632705,64.1015111713894,1.6245577473660042,Ideal Condition
2025-04-03,09:00:00,32.69744605297478,56.60647532217408,0.7952034422526328,Marginal Condition
2025-04-03,09:30:00,44.65023974808753,49.29066051864884,3.6077689057398636,Marginal Condition
2025-04-03,10:00:00,10.13577157816501,27.990927540051405,3.075834766854943,Marginal Condition
2025-04-03,10:30:00,9.164385975366653,35.679981073123024,2.3203378600620574,Non-Ideal Condition
2025-04-03,11:00:00,33.97355268514964,45.14596837502512,2.1362515213552875,Marginal Condition
2025-04-03,11:30:00,28.135476680256364,55.95795722038332,1.4756642416809873,Ideal Condition
2025-04-03,12:00:00,15.966426662392234,50.82247131291829,3.5132506544188296,Non-Ideal Condition
2025-04-03,12:30:00,8.176774759559464,37.29107155757177,4.868006125072418,Non-Ideal Condition
2025-04-03,13:00:00,8.426329983857222,20.387861467382635,1.2907186062657163,Marginal Condition
2025-04-03,13:30:00,40.76763498656473,49.77435331404884,3.1870247900697652,Marginal Condition
2025-04-03,14:00:00,12.674692988749715,37.137559313734585,2.408832750856893,Ideal Condition
2025-04-03,14:30:00,17.93486248462083,64.0764980426321,2.510099247850992,Ideal Condition
2025-04-03,15:00:00,14.06625608907952,21.43677591622901,1.6436627605751648,Marginal Condition
2025-04-03,15:30:00,19.199852233277493,55.08966867834745,4.213106940476386,Non-Ideal Condition
2025-04-03,16:00:00,7.776953709843735,76.48845425036393,2.683650218662585,Non-Ideal Condition
2025-04-03,16:30:00,25.762391636330815,30.46455602668997,2.9453263348921883,Ideal Condition
2025-04-03,17:00:00,7.704502543688596,48.29896944503572,1.8714241075879658,Non-Ideal Condition
2025-04-03,17:30:00,37.014260312894464,25.48531950902829,1.3181380955012738,Marginal Condition
2025-04-03,18:00:00,14.348483276417321,57.540914735681156,0.8865967469126922,Non-Ideal Condition
2025-04-03,18:30:00,26.600476584180424,53.031900835773534,3.713536134162122,Non-Ideal Condition
2025-04-03,19:00:00,40.20316350245833,44.441931452769936,1.3830542675953503,Marginal Condition
2025-04-03,19:30:00,31.035094761887766,51.28262128842447,3.6053390938495897,Marginal Condition
2025-04-03,20:00:00,26.318311462053412,73.79447950814061,2.2566940072112924,Ideal Condition
2025-04-03,20:30:00,17.973350124615024,31.777658138664023,2.3709866044534316,Ideal Condition
2025-04-03,21:00:00,18.320076522327916,21.353870702320833,2.6112987324174726,Marginal Condition
2025-04-03,21:30:00,31.779478207927603,71.69989308194606,2.1546882865739443,Ideal Condition
2025-04-03,22:00:00,44.7655744488467,54.62702494327439,0.9527898975016553,Marginal Condition
2025-04-03,22:30:00,31.473567593975144,73.43950732771054,1.893343145012806,Ideal Condition
2025-04-03,23:00:00,27.311336694800996,55.816713404790356,3.486804623122723,Non-Ideal Condition
2025-04-03,23:30:00,34.22602040956984,68.60966539758215,3.4960298066099194,Marginal Condition
2025-04-04,00:00:00,23.608224491348725,45.78040180130888,1.7880093825799745,Ideal Condition
2025-04-04,00:30:00,7.405693704031409,64.99159587729613,2.570461819509596,Non-Ideal Condition
2025-04-04,01:00:00,27.491872635116394,74.78248801339136,1.3705125260537185,Ideal Condition
2025-04-04,01:30:00,43.305011380215205,54.32737782333238,1.446674366884261,Marginal Condition
2025-04-04,02:00:00,12.012117694306387,30.847109033742772,0.6037118978297333,Non-Ideal Condition
2025-04-04,02:30:00,32.600195632826626,36.12785690181189,4.535359474584851,Non-Ideal Condition
2025-04-04,03:00:00,13.037347546362259,31.918674613844345,1.448179992837078,Ideal Condition
2025-04-04,03:30:00,26.43310737892325,34.81142165574397,1.5239024462140849,Ideal Condition
2025-04-04,04:00:00,8.867057985868785,38.38492696106218,1.7582064469030931,Non-Ideal Condition
2025-04-04,04:30:00,23.014837450327406,53.30802720519131,1.0733363226294306,Ideal Condition
2025-04-04,05:00:00,35.24653315580984,55.279497767829966,3.376682974316133,Marginal Condition
2025-04-04,05:30:00,18.902860969559285,45.58998483451167,0.8381432892991396,Non-Ideal Condition
2025-04-04,06:00:00,31.59646897948872,56.925246789250124,1.1039109184685763,Marginal Condition
2025-04-04,06:30:00,36.81799843158917,24.894495536681955,3.401405269655418,Marginal Condition
2025-04-04,07:00:00,42.087112779178106,25.2672942234896,2.0284727921664922,Non-Ideal Condition
2025-04-04,07:30:00,14.385683274218142,30.309767621459507,3.685765220155351,Non-Ideal Condition
2025-04-04,08:00:00,20.972636632372325,51.084649882420685,3.008411351015639,Non-Ideal Condition
2025-04-04,08:30:00,11.096640533216696,32.839680721898816,1.6520952787768088,Ideal Condition
2025-04-04,09:00:00,44.699340086335006,36.99706420955464,3.428725777201976,Marginal Condition
2025-04-04,09:30:00,42.08003871697181,44.01877017037964,1.023231561317963,Marginal Condition
2025-04-04,10:00:00,26.598285211222382,68.7119674406228,2.9138467238601367,Ideal Condition
2025-04-04,10:30:00,38.68133177505685,20.831728154771607,2.467166472702656,Marginal Condition
2025-04-04,11:00:00,25.838319090881686,58.962729214197346,1.7054311226784835,Ideal Condition
2025-04-04,11:30:00,29.94342752011039,60.13259186244112,3.2180224898277503,Non-Ideal Condition
2025-04-04,12:00:00,8.564977284640666,67.9193468213982,4.421001165531271,Non-Ideal Condition
2025-04-04,12:30:00,35.21081681987232,75.9651763436188,4.995071148933845,Non-Ideal Condition
2025-04-04,13:00:00,10.108539345409394,21.20827093695739,3.2349324593454103,Marginal Condition
2025-04-04,13:30:00,38.04270521010113,29.22702233079297,2.3211764344812655,Marginal Condition
2025-04-04,14:00:00,36.28112350681543,73.17027764335958,1.5134319509729073,Ideal Condition
2025-04-04,14:30:00,33.349787909719055,47.511113731220924,1.6569324022780028,Marginal Condition
2025-04-04,15:00:00,6.446415220990485,53.87543833600781,2.6575474016739458,Non-Ideal Condition
2025-04-04,15:30:00,17.125134237813143,59.78163222338884,2.1527496557631913,Ideal Condition
2025-04-04,16:00:00,15.524502796433715,60.74399626973824,4.612165351812249,Non-Ideal Condition
2025-04-04,16:30:00,19.405456298860763,75.90442419899048,2.157329604450693,Ideal Condition
2025-04-04,17:00:00,8.505709870553542,79.81696504470017,2.1805006601544594,Non-Ideal Condition
2025-04-04,17:30:00,42.47831292124251,63.209447655856415,2.2259053059528964,Marginal Condition
2025-04-04,18:00:00,27.15208962849505,37.233272552309046,4.264790946654461,Non-Ideal Condition
2025-04-04,18:30:00,17.22097242632094,72.78514413766061,3.428547443811058,Non-Ideal Condition
2025-04-04,19:00:00,20.879260682971335,22.953254872445697,3.263759826435017,Marginal Condition
2025-04-04,19:30:00,22.888101620193424,33.86485117246977,2.0036436007273797,Ideal Condition
2025-04-04,20:00:00,29.023773334424693,73.84314304782289,4.180568795745978,Non-Ideal Condition
2025-04-04,20:30:00,25.62717710785991,35.3714908663613,0.6726373761006551,Marginal Condition
2025-04-04,21:00:00,41.775678928576696,33.239063577304904,4.418587275521509,Non-Ideal Condition
2025-04-04,21:30:00,24.87853931623321,28.287517588414836,2.807374549072683,Marginal Condition
2025-04-04,22:00:00,44.6863205929325,71.54670545881498,2.2921260568853574,Non-Ideal Condition
2025-04-04,22:30:00,39.05699830980383,50.00349555146521,2.7372527632295856,Marginal Condition
2025-04-04,23:00:00,13.340420574293432,60.49359218324929,3.50336988740224,Non-Ideal Condition
2025-04-04,23:30:00,42.22380858575665,34.34398304450178,0.5574444193305381,Marginal Condition
2025-04-05,00:00:00,9.654655915419044,65.48242526067298,4.421983354062115,Non-Ideal Condition
2025-04-05,00:30:00,37.697988339647665,65.60033269772592,2.5103278639012676,Ideal Condition
2025-04-05,01:00:00,20.2249317390632,38.75588149449801,2.043349338650352,Ideal Condition
2025-04-05,01:30:00,40.11897281780278,44.640957980616975,1.122105045353257,Marginal Condition
2025-04-05,02:00:00,39.72226760429801,32.581416645812055,2.4775941846129896,Marginal Condition
2025-04-05,02:30:00,37.23701600470485,78.59366139937426,2.7334524707797048,Ideal Condition
2025-04-05,03:00:00,36.601217452282455,58.736154623504696,2.31641012522065,Marginal Condition
2025-04-05,03:30:00,17.18716556392163,76.07263284293093,3.553970422221037,Non-Ideal Condition
2025-04-05,04:00:00,8.236771322050087,38.20313261774799,2.3940343794165173,Non-Ideal Condition
2025-04-05,04:30:00,21.119207150606456,66.91345477981338,4.82637910030958,Non-Ideal Condition
2025-04-05,05:00:00,11.940980599460346,65.95151863308452,3.1967488302061633,Non-Ideal Condition
2025-04-05,05:30:00,32.79804355609847,61.49933911199249,4.1336507104335904,Non-Ideal Condition
2025-04-05,06:00:00,18.843989061511422,77.93833851600803,0.9921015639926548,Non-Ideal Condition
2025-04-05,06:30:00,44.02440803439659,43.613320166378934,2.2878108182565757,Marginal Condition
2025-04-05,07:00:00,30.63888309381328,27.843039415385437,2.015814656512187,Marginal Condition
2025-04-05,07:30:00,37.899222545374435,60.30253155464364,3.062670746614663,Marginal Condition
2025-04-05,08:00:00,10.300986909673938,63.75858802863237,4.375010840276415,Non-Ideal Condition
2025-04-05,08:30:00,39.4805792909049,54.50363440752888,0.85252197992903,Marginal Condition
2025-04-05,09:00:00,41.910287620535776,32.40907358800378,0.8265865912011985,Marginal Condition
2025-04-05,09:30:00,24.482476752757435,50.26735650016133,4.326429686709195,Non-Ideal Condition
2025-04-05,10:00:00,29.250117510039097,38.731384194147765,1.4578253871726083,Ideal Condition
2025-04-05,10:30:00,35.59239203611982,45.64799169000135,3.5093896450241617,Marginal Condition
2025-04-05,11:00:00,11.993545090416502,58.71311455067983,2.942951595623623,Ideal Condition
2025-04-05,11:30:00,25.102643058537698,64.71288456145007,4.248021176992532,Non-Ideal Condition
2025-04-05,12:00:00,20.946521110892526,33.933481454080585,1.0629000942638158,Ideal Condition
2025-04-05,12:30:00,10.854959686489964,44.3195216388172,1.0840233457517507,Ideal Condition
2025-04-05,13:00:00,19.70137689166126,36.14969425949775,3.005682621252384,Non-Ideal Condition
2025-04-05,13:30:00,7.726892375419743,31.91789683171215,4.758703940112669,Non-Ideal Condition
2025-04-05,14:00:00,6.032476277979479,67.0032331997503,2.367489912668394,Non-Ideal Condition
2025-04-05,14:30:00,10.40665156619291,74.55516166621955,1.9712394511461273,Non-Ideal Condition
2025-04-05,15:00:00,43.52460446356695,42.2139311410746,3.230101954390486,Marginal Condition
2025-04-05,15:30:00,26.98118143580068,65.07673546242602,4.68701870245264,Non-Ideal Condition
2025-04-05,16:00:00,43.6328864461288,73.81971736186466,4.266175247800806,Non-Ideal Condition
2025-04-05,16:30:00,22.29991513320528,70.7674526318139,4.97967624829949,Non-Ideal Condition
2025-04-05,17:00:00,17.472645323410383,30.968803312353554,0.601558624410697,Non-Ideal Condition
2025-04-05,17:30:00,25.245674513609764,77.37751289080168,1.00786165120743,Ideal Condition
2025-04-05,18:00:00,22.580467545316406,42.600586425767744,3.242604935149799,Non-Ideal Condition
2025-04-05,18:30:00,9.226587370469757,40.35443967043018,4.192593977002324,Non-Ideal Condition
2025-04-05,19:00:00,30.633052587608248,23.74587963666682,1.7835995403804494,Marginal Condition
2025-04-05,19:30:00,13.641527300383984,49.17041924629298,1.5764498961539843,Ideal Condition
2025-04-05,20:00:00,29.78351819591318,26.540816938455723,4.041391097215405,Non-Ideal Condition
2025-04-05,20:30:00,31.008043695926133,34.91238925564556,0.7537183423395422,Marginal Condition
2025-04-05,21:00:00,11.080994125145924,39.01655730603689,2.1622219141216332,Ideal Condition
2025-04-05,21:30:00,7.453985084426726,68.52957940950104,2.776141501665484,Non-Ideal Condition
2025-04-05,22:00:00,36.230463442737594,72.5293190237538,3.0215690345764554,Non-Ideal Condition
2025-04-05,22:30:00,23.392016950772806,38.14797904768818,3.778768205567496,Non-Ideal Condition
2025-04-05,23:00:00,7.326551820219032,71.52188727467444,2.0968057554379618,Non-Ideal Condition
2025-04-05,23:30:00,44.794652686790684,71.43385624218746,3.257079551035732,Non-Ideal Condition
2025-04-06,00:00:00,7.3112224398546655,65.87905702309241,3.1341894025593033,Non-Ideal Condition
2025-04-06,00:30:00,32.801409154342124,28.801706840910892,2.964272452941862,Marginal Condition
2025-04-06,01:00:00,44.34715701053654,61.41937081404374,3.382174819139955,Marginal Condition
2025-04-06,01:30:00,14.567204168637025,76.70144387483413,1.6675212698063433,Non-Ideal Condition
2025-04-06,02:00:00,10.689974747487847,60.952428726029424,0.8809193911308304,Non-Ideal Condition
2025-04-06,02:30:00,9.855397576897156,39.89701094647003,1.0367225241788454,Non-Ideal Condition
2025-04-06,03:00:00,17.131005902703823,50.03475904584988,1.510620721942555,Ideal Condition
2025-04-06,03:30:00,9.041832440425868,58.74350260106322,2.7508907098525337,Non-Ideal Condition
2025-04-06,04:00:00,32.68645366776528,50.634224523710216,4.28199237745709,Non-Ideal Condition
2025-04-06,04:30:00,7.491671925202508,27.197176503858188,3.6558200393977285,Marginal Condition
2025-04-06,05:00:00,25.37688512599159,38.72384267912124,4.050682718909212,Non-Ideal Condition
2025-04-06,05:30:00,44.86787415411907,68.14376183321795,2.079390307667411,Marginal Condition
2025-04-06,06:00:00,37.558810780240755,71.68508276573104,2.320941837418476,Ideal Condition
2025-04-06,06:30:00,29.608777529240434,28.238001962934213,2.271568486957758,Marginal Condition
2025-04-06,07:00:00,17.250144831464468,77.14320514392347,1.3634293298202569,Ideal Condition
2025-04-06,07:30:00,29.95583345166554,39.72935707091656,0.7754749616460741,Marginal Condition
2025-04-06,08:00:00,26.081658556466067,59.7388243238432,3.1591224177225206,Non-Ideal Condition
2025-04-06,08:30:00,22.043335355614857,65.10950875740087,4.951475075392637,Non-Ideal Condition
2025-04-06,09:00:00,10.22841506960798,68.716774078273,1.2507336722761828,Non-Ideal Condition
2025-04-06,09:30:00,40.46416860961867,76.74498213355581,0.7100816895467319,Non-Ideal Condition
2025-04-06,10:00:00,22.9913859528529,38.77517288172936,4.007892568207698,Non-Ideal Condition
2025-04-06,10:30:00,12.784900472830603,71.51038727309327,1.636637030081259,Non-Ideal Condition
2025-04-06,11:00:00,19.710374035091583,27.901214206172423,4.233397124088178,Non-Ideal Condition
2025-04-06,11:30:00,21.565190101157082,62.30245438121556,3.6677150016553193,Non-Ideal Condition
2025-04-06,12:00:00,38.10151582267497,64.51866377083915,4.75553091672862,Non-Ideal Condition
2025-04-06,12:30:00,34.344575222456086,60.663394472079226,2.340172560905024,Ideal Condition
2025-04-06,13:00:00,35.77219574565359,35.13888416810918,3.4788642775278538,Marginal Condition
2025-04-06,13:30:00,5.441250577145889,72.3825888209122,2.591846513659718,Non-Ideal Condition
2025-04-06,14:00:00,21.64615992719046,30.1315078022237,3.337649137888446,Non-Ideal Condition
2025-04-06,14:30:00,24.253766065412947,23.21808749124985,2.523195077034818,Marginal Condition
2025-04-06,15:00:00,5.7676910729222675,63.04789943671473,1.3488451089083369,Non-Ideal Condition
2025-04-06,15:30:00,15.392528349801369,48.52854291396402,2.785538372015214,Ideal Condition
2025-04-06,16:00:00,35.4115929248854,70.94588119752056,2.8786289064684905,Ideal Condition
2025-04-06,16:30:00,10.484388229159961,43.00382846349554,4.147717317170725,Non-Ideal Condition
2025-04-06,17:00:00,26.412405258103668,30.09671531046277,3.8098431760711153,Marginal Condition
2025-04-06,17:30:00,13.6080748806895,70.18653154819219,3.4870623077364984,Non-Ideal Condition
2025-04-06,18:00:00,5.484830985755731,52.9345778984043,1.0102419299865764,Non-Ideal Condition
2025-04-06,18:30:00,14.64805830398166,31.351747543421293,3.7427733079867176,Non-Ideal Condition
2025-04-06,19:00:00,44.03495019640215,63.223039915186746,2.7513732035953167,Marginal Condition
2025-04-06,19:30:00,37.06148447531958,50.66681830937003,4.5234479124777165,Non-Ideal Condition
2025-04-06,20:00:00,43.383065772841334,56.25877893441919,4.639419203587442,Non-Ideal Condition
2025-04-06,20:30:00,24.5141617570545,47.65390029239491,0.7482046577080346,Non-Ideal Condition
2025-04-06,21:00:00,9.389447947100141,69.72253902908038,4.192887021595155,Non-Ideal Condition
2025-04-06,21:30:00,26.91837955894772,69.77376294098299,0.6696382569020178,Non-Ideal Condition
2025-04-06,22:00:00,23.175093382398437,62.56332930946317,2.152263315627602,Ideal Condition
2025-04-06,22:30:00,38.77428330958464,26.324082643787737,2.940349890294856,Marginal Condition
2025-04-06,23:00:00,8.923303231369783,70.33123171424413,1.1664535938220735,Non-Ideal Condition
2025-04-06,23:30:00,24.529645480871128,60.26077883197459,3.8584121565608456,Non-Ideal Condition
2025-04-07,00:00:00,11.00194658775937,61.82144996025797,0.5375961687746236,Non-Ideal Condition
